action,table,rows_accessed,status,timestamp,risk_label
INSERT,payments,9403,failed,2026-03-26 04:06:39.162526,1
DELETE,users,8624,success,2026-03-26 18:42:39.162526,1
SELECT,logs,3685,success,2026-03-24 23:47:39.162526,0
DELETE,users,1329,failed,2026-03-26 09:43:39.162526,1
INSERT,orders,239,failed,2026-03-30 14:57:39.162526,0
SELECT,payments,2867,success,2026-03-29 22:43:39.162526,0
DELETE,logs,9047,success,2026-03-29 01:54:39.162526,0
SELECT,payments,6035,failed,2026-03-29 05:12:39.162526,1
DELETE,orders,5000,success,2026-03-25 23:53:39.162526,0
DELETE,orders,948,success,2026-03-29 05:23:39.162526,0
EXPORT,orders,5031,failed,2026-03-27 00:28:39.162526,1
UPDATE,users,388,success,2026-03-30 09:52:39.162526,0
DELETE,orders,1206,failed,2026-03-26 14:18:39.162526,0
UPDATE,users,5155,success,2026-03-25 08:55:39.162526,0
SELECT,logs,5075,failed,2026-03-25 14:51:39.162526,1
INSERT,orders,8583,success,2026-03-26 07:44:39.162526,0
INSERT,users,8659,success,2026-03-27 10:51:39.162526,0
INSERT,orders,1212,failed,2026-03-28 02:57:39.162526,0
INSERT,users,2841,failed,2026-03-28 03:46:39.162526,0
EXPORT,orders,7732,success,2026-03-28 13:06:39.163523,1
SELECT,payments,7233,success,2026-03-27 04:37:39.163523,0
EXPORT,orders,5985,failed,2026-03-30 13:13:39.163523,1
SELECT,logs,5243,success,2026-03-30 10:26:39.163523,0
UPDATE,orders,6143,failed,2026-03-27 21:42:39.163523,1
EXPORT,logs,6929,success,2026-03-24 19:13:39.163523,1
UPDATE,payments,9295,failed,2026-03-25 21:25:39.163523,1
UPDATE,payments,443,failed,2026-03-30 03:56:39.163523,0
UPDATE,logs,4275,failed,2026-03-29 19:23:39.163523,0
UPDATE,payments,6505,failed,2026-03-26 20:34:39.163523,1
UPDATE,payments,6658,failed,2026-03-26 11:51:39.163523,1
UPDATE,orders,6094,success,2026-03-27 10:01:39.163523,0
SELECT,logs,9196,failed,2026-03-26 15:14:39.163523,1
INSERT,orders,6515,success,2026-03-24 03:55:39.163523,0
EXPORT,logs,8475,success,2026-03-30 00:49:39.163523,1
SELECT,orders,7904,failed,2026-03-24 13:00:39.163523,1
UPDATE,logs,1959,success,2026-03-27 21:12:39.163523,0
SELECT,orders,2525,success,2026-03-25 14:16:39.163523,0
SELECT,orders,9415,success,2026-03-25 06:29:39.163523,0
EXPORT,users,7711,success,2026-03-29 09:55:39.163523,1
INSERT,users,4169,success,2026-03-25 12:21:39.163523,0
INSERT,logs,7886,success,2026-03-28 06:00:39.163523,0
DELETE,orders,1119,success,2026-03-25 13:25:39.163523,0
EXPORT,orders,6538,failed,2026-03-25 05:30:39.163523,1
UPDATE,logs,6132,success,2026-03-26 13:20:39.163523,0
EXPORT,orders,6502,failed,2026-03-29 02:15:39.163523,1
DELETE,payments,7138,failed,2026-03-29 20:16:39.163523,1
SELECT,logs,723,failed,2026-03-26 05:21:39.163523,0
UPDATE,users,5818,failed,2026-03-23 21:33:39.163523,1
EXPORT,users,7194,failed,2026-03-30 08:07:39.163523,1
DELETE,orders,2090,failed,2026-03-25 11:59:39.163523,0
SELECT,payments,7695,failed,2026-03-30 04:16:39.163523,1
UPDATE,users,712,failed,2026-03-30 03:45:39.163523,0
EXPORT,orders,9037,success,2026-03-24 09:37:39.163523,1
DELETE,users,6955,success,2026-03-24 12:15:39.163523,1
DELETE,logs,7178,failed,2026-03-30 11:45:39.163523,1
INSERT,logs,7334,failed,2026-03-29 21:18:39.163523,1
UPDATE,logs,8700,failed,2026-03-27 15:52:39.163523,1
DELETE,logs,1129,success,2026-03-27 01:14:39.163523,0
UPDATE,users,6634,failed,2026-03-30 12:15:39.163523,1
UPDATE,orders,3714,failed,2026-03-24 12:28:39.163523,0
INSERT,payments,5190,failed,2026-03-30 07:47:39.163523,1
SELECT,logs,5502,failed,2026-03-27 18:06:39.163523,1
SELECT,orders,5174,failed,2026-03-26 19:37:39.163523,1
SELECT,payments,4272,success,2026-03-29 22:02:39.163523,0
INSERT,payments,7477,failed,2026-03-26 17:12:39.164524,1
DELETE,logs,6356,failed,2026-03-25 16:59:39.164524,1
EXPORT,payments,2574,success,2026-03-28 03:36:39.164524,1
SELECT,payments,8711,success,2026-03-25 00:05:39.164524,0
EXPORT,orders,3042,failed,2026-03-25 06:51:39.164524,1
INSERT,users,8386,failed,2026-03-26 00:34:39.164524,1
UPDATE,orders,942,success,2026-03-28 02:29:39.164524,0
DELETE,orders,7410,success,2026-03-23 23:22:39.164524,0
UPDATE,orders,8372,failed,2026-03-29 16:46:39.164524,1
SELECT,users,8988,failed,2026-03-26 06:37:39.164524,1
SELECT,users,8652,failed,2026-03-27 15:18:39.164524,1
INSERT,payments,4111,failed,2026-03-27 12:15:39.164524,0
UPDATE,users,209,success,2026-03-28 15:23:39.164524,0
EXPORT,payments,7273,success,2026-03-24 04:24:39.164524,1
DELETE,users,968,success,2026-03-25 06:01:39.164524,1
SELECT,users,8455,success,2026-03-25 19:00:39.164524,0
EXPORT,payments,1603,failed,2026-03-24 00:29:39.164524,1
INSERT,logs,4976,failed,2026-03-29 05:08:39.164524,0
UPDATE,payments,319,failed,2026-03-29 14:20:39.164524,0
EXPORT,users,8586,success,2026-03-30 16:07:39.164524,1
DELETE,orders,8291,failed,2026-03-29 22:10:39.164524,1
INSERT,orders,986,success,2026-03-25 01:40:39.164524,0
DELETE,logs,5751,failed,2026-03-28 20:46:39.164524,1
EXPORT,logs,2659,failed,2026-03-28 17:32:39.164524,1
UPDATE,logs,6218,failed,2026-03-27 14:33:39.164524,1
DELETE,users,8237,failed,2026-03-24 20:34:39.164524,1
SELECT,users,525,success,2026-03-28 16:45:39.164524,0
UPDATE,payments,2035,success,2026-03-25 08:35:39.164524,0
DELETE,payments,2067,failed,2026-03-27 05:15:39.164524,0
UPDATE,orders,6306,failed,2026-03-30 14:17:39.164524,1
INSERT,orders,5667,success,2026-03-26 03:09:39.164524,0
INSERT,users,7005,failed,2026-03-24 05:51:39.164524,1
EXPORT,orders,5344,success,2026-03-24 07:05:39.164524,1
UPDATE,payments,9641,failed,2026-03-29 14:00:39.164524,1
DELETE,logs,9060,success,2026-03-28 00:52:39.164524,0
UPDATE,logs,8557,success,2026-03-30 02:10:39.164524,0
SELECT,logs,956,failed,2026-03-30 02:42:39.164524,0
SELECT,logs,7150,success,2026-03-25 08:07:39.164524,0
UPDATE,payments,6399,failed,2026-03-25 02:31:39.164524,1
EXPORT,logs,2482,success,2026-03-27 18:16:39.164524,1
DELETE,payments,312,failed,2026-03-27 18:43:39.164524,0
UPDATE,logs,6592,failed,2026-03-24 01:40:39.165524,1
SELECT,users,6561,failed,2026-03-30 10:01:39.165524,1
DELETE,users,9110,failed,2026-03-28 08:09:39.165524,1
EXPORT,payments,7331,success,2026-03-27 16:29:39.165524,1
EXPORT,users,14,failed,2026-03-29 16:01:39.165524,0
SELECT,users,2371,failed,2026-03-30 03:14:39.165524,0
EXPORT,users,6994,success,2026-03-29 19:17:39.165524,1
INSERT,logs,7511,success,2026-03-26 04:30:39.165524,0
EXPORT,payments,181,failed,2026-03-29 19:30:39.165524,0
SELECT,users,3842,success,2026-03-30 08:58:39.165524,0
SELECT,payments,6218,success,2026-03-29 22:05:39.165524,0
EXPORT,users,5901,success,2026-03-27 12:37:39.165524,1
INSERT,logs,1526,success,2026-03-30 06:16:39.165524,0
SELECT,orders,6008,failed,2026-03-26 15:49:39.165524,1
DELETE,payments,8479,failed,2026-03-25 23:06:39.165524,1
SELECT,payments,6390,success,2026-03-28 21:57:39.165524,0
DELETE,logs,1705,success,2026-03-26 13:25:39.165524,0
UPDATE,orders,5218,success,2026-03-26 19:49:39.165524,0
INSERT,payments,5295,failed,2026-03-27 12:39:39.165524,1
INSERT,users,6802,failed,2026-03-24 12:04:39.165524,1
EXPORT,logs,4574,success,2026-03-24 12:53:39.165524,1
INSERT,logs,6397,success,2026-03-30 11:45:39.165524,0
SELECT,users,572,failed,2026-03-26 18:15:39.165524,0
EXPORT,orders,7260,failed,2026-03-26 09:17:39.165524,1
DELETE,orders,6619,failed,2026-03-26 23:18:39.165524,1
INSERT,users,620,failed,2026-03-30 17:42:39.165524,0
EXPORT,orders,6743,failed,2026-03-28 18:35:39.165524,1
INSERT,logs,530,failed,2026-03-26 09:55:39.165524,0
EXPORT,logs,1706,success,2026-03-25 08:37:39.165524,1
SELECT,payments,2001,success,2026-03-24 22:24:39.165524,0
DELETE,logs,7532,success,2026-03-26 19:00:39.165524,0
EXPORT,orders,4848,failed,2026-03-26 22:57:39.165524,1
DELETE,orders,6774,success,2026-03-24 12:00:39.165524,0
EXPORT,users,5096,failed,2026-03-27 20:06:39.165524,1
DELETE,logs,1674,success,2026-03-23 21:04:39.165524,0
EXPORT,logs,132,failed,2026-03-29 09:52:39.165524,0
EXPORT,logs,5936,success,2026-03-28 03:54:39.165524,1
DELETE,users,4963,success,2026-03-26 21:31:39.165524,1
DELETE,orders,4020,success,2026-03-26 15:41:39.165524,0
UPDATE,payments,6027,success,2026-03-28 01:48:39.165524,0
DELETE,orders,9887,success,2026-03-24 12:52:39.165524,0
INSERT,users,2925,failed,2026-03-25 23:59:39.165524,0
SELECT,logs,9420,success,2026-03-30 02:00:39.165524,0
DELETE,logs,7164,success,2026-03-29 20:00:39.165524,0
EXPORT,logs,5004,failed,2026-03-25 04:41:39.165524,1
SELECT,users,6838,success,2026-03-29 00:28:39.165524,0
EXPORT,logs,6790,success,2026-03-24 01:28:39.165524,1
DELETE,orders,6801,success,2026-03-27 00:07:39.165524,0
SELECT,users,8163,success,2026-03-27 11:59:39.165524,0
UPDATE,users,6919,success,2026-03-26 05:54:39.165524,0
DELETE,users,9713,failed,2026-03-26 11:29:39.165524,1
DELETE,users,2002,failed,2026-03-29 12:38:39.165524,1
UPDATE,logs,4771,success,2026-03-28 16:13:39.165524,0
DELETE,logs,4350,success,2026-03-28 01:53:39.165524,0
SELECT,logs,4597,failed,2026-03-26 20:02:39.167031,0
SELECT,logs,4630,failed,2026-03-26 16:45:39.167031,0
EXPORT,payments,141,success,2026-03-29 21:52:39.167031,0
EXPORT,users,5474,success,2026-03-27 13:20:39.167031,1
INSERT,logs,9804,failed,2026-03-26 03:22:39.167031,1
SELECT,logs,2592,failed,2026-03-24 10:06:39.167031,0
INSERT,orders,9883,success,2026-03-30 08:11:39.167031,0
DELETE,logs,6816,success,2026-03-25 00:00:39.167031,0
SELECT,logs,2141,success,2026-03-25 17:34:39.167031,0
DELETE,payments,2829,success,2026-03-26 14:48:39.167031,0
SELECT,payments,404,failed,2026-03-28 20:59:39.167031,0
DELETE,orders,4624,success,2026-03-25 12:45:39.167031,0
EXPORT,orders,5995,failed,2026-03-27 04:38:39.167031,1
SELECT,logs,288,failed,2026-03-26 08:26:39.167031,0
SELECT,payments,5284,success,2026-03-28 12:19:39.167031,0
SELECT,logs,8590,success,2026-03-28 03:12:39.167031,0
EXPORT,payments,21,failed,2026-03-26 23:54:39.167031,0
SELECT,payments,4503,success,2026-03-28 15:11:39.167031,0
SELECT,users,9816,success,2026-03-25 11:28:39.167031,0
DELETE,users,6829,failed,2026-03-25 06:49:39.167031,1
SELECT,orders,4273,failed,2026-03-30 05:08:39.167031,0
UPDATE,logs,9699,success,2026-03-24 04:33:39.167031,0
EXPORT,payments,7108,failed,2026-03-24 16:50:39.167031,1
SELECT,logs,4931,failed,2026-03-28 01:26:39.167031,0
DELETE,users,3486,failed,2026-03-24 03:24:39.167031,1
EXPORT,payments,5553,failed,2026-03-26 09:32:39.167031,1
SELECT,logs,938,failed,2026-03-25 07:41:39.167031,0
SELECT,orders,6121,failed,2026-03-28 05:33:39.167031,1
DELETE,orders,7174,success,2026-03-26 23:27:39.167031,0
EXPORT,payments,9502,failed,2026-03-28 04:25:39.167031,1
UPDATE,payments,2370,success,2026-03-26 22:30:39.167031,0
EXPORT,payments,4684,failed,2026-03-29 22:03:39.167031,1
SELECT,logs,8152,success,2026-03-30 00:19:39.167031,0
EXPORT,users,6184,failed,2026-03-26 10:24:39.167031,1
EXPORT,users,3536,failed,2026-03-27 15:27:39.167031,1
SELECT,logs,7419,success,2026-03-29 07:41:39.167031,0
EXPORT,logs,8477,success,2026-03-30 04:38:39.167031,1
EXPORT,payments,5231,failed,2026-03-26 23:39:39.167031,1
EXPORT,logs,490,success,2026-03-30 00:07:39.167031,0
UPDATE,payments,7863,success,2026-03-30 14:49:39.168039,0
UPDATE,users,5168,failed,2026-03-27 07:13:39.168039,1
DELETE,orders,8959,success,2026-03-24 09:51:39.168039,0
INSERT,logs,672,failed,2026-03-25 21:08:39.168039,0
SELECT,logs,2402,success,2026-03-26 08:54:39.168039,0
EXPORT,logs,5058,failed,2026-03-28 23:47:39.168039,1
DELETE,payments,6897,success,2026-03-29 21:09:39.168039,0
EXPORT,users,6797,failed,2026-03-28 19:25:39.168039,1
SELECT,payments,9755,success,2026-03-29 05:16:39.168039,0
DELETE,orders,7304,failed,2026-03-26 19:54:39.168039,1
UPDATE,logs,6637,success,2026-03-28 21:58:39.168039,0
INSERT,logs,7566,success,2026-03-28 03:32:39.168039,0
UPDATE,orders,9198,failed,2026-03-29 02:24:39.168039,1
EXPORT,payments,7680,success,2026-03-25 08:33:39.168039,1
DELETE,payments,8469,success,2026-03-27 08:17:39.168039,0
DELETE,users,8021,failed,2026-03-25 11:37:39.168039,1
SELECT,users,4588,success,2026-03-24 00:13:39.168039,0
SELECT,payments,6596,success,2026-03-30 06:17:39.168039,0
DELETE,payments,1796,success,2026-03-26 04:05:39.168039,0
EXPORT,payments,1830,failed,2026-03-25 13:28:39.168629,1
DELETE,payments,8820,success,2026-03-26 18:15:39.168629,0
INSERT,payments,2059,failed,2026-03-27 09:56:39.168629,0
INSERT,users,2477,failed,2026-03-30 01:37:39.168629,0
UPDATE,orders,261,failed,2026-03-29 14:55:39.168629,0
EXPORT,users,7993,failed,2026-03-29 16:43:39.168629,1
UPDATE,orders,5064,success,2026-03-28 09:26:39.168629,0
SELECT,logs,3706,failed,2026-03-26 23:17:39.168629,0
EXPORT,logs,5103,success,2026-03-26 19:01:39.168629,1
EXPORT,logs,1377,failed,2026-03-28 19:54:39.168629,1
UPDATE,payments,8096,failed,2026-03-30 16:33:39.168629,1
INSERT,logs,764,success,2026-03-28 04:30:39.168629,0
INSERT,users,4900,failed,2026-03-29 09:57:39.168629,0
INSERT,logs,7232,failed,2026-03-29 05:14:39.168629,1
SELECT,payments,8074,failed,2026-03-29 09:18:39.168629,1
INSERT,users,3884,failed,2026-03-26 20:28:39.168629,0
INSERT,orders,6508,success,2026-03-28 20:36:39.168629,0
DELETE,logs,3280,failed,2026-03-26 18:17:39.168629,0
UPDATE,payments,5980,failed,2026-03-24 17:14:39.168629,1
UPDATE,orders,3657,failed,2026-03-27 17:30:39.168629,0
EXPORT,payments,7721,failed,2026-03-25 07:17:39.168629,1
INSERT,payments,5197,failed,2026-03-27 18:46:39.168629,1
UPDATE,orders,2619,success,2026-03-25 15:21:39.168629,0
INSERT,logs,6656,success,2026-03-29 17:24:39.168629,0
UPDATE,orders,2841,failed,2026-03-30 16:42:39.168629,0
UPDATE,users,3499,failed,2026-03-27 04:59:39.168629,0
EXPORT,logs,6590,failed,2026-03-29 07:18:39.168629,1
EXPORT,orders,6668,failed,2026-03-27 23:57:39.168629,1
EXPORT,payments,7738,failed,2026-03-28 11:02:39.168629,1
INSERT,logs,290,success,2026-03-25 13:03:39.168629,0
EXPORT,orders,7859,failed,2026-03-29 16:56:39.168629,1
EXPORT,payments,5779,failed,2026-03-28 07:36:39.168629,1
UPDATE,users,7528,success,2026-03-27 02:06:39.168629,0
EXPORT,payments,5013,success,2026-03-28 22:31:39.168629,1
EXPORT,orders,8856,success,2026-03-25 19:07:39.168629,1
EXPORT,orders,7148,failed,2026-03-26 06:04:39.168629,1
DELETE,logs,8473,failed,2026-03-25 19:46:39.168629,1
SELECT,users,5777,success,2026-03-25 17:41:39.168629,0
SELECT,payments,2956,success,2026-03-27 14:10:39.168629,0
UPDATE,users,4816,failed,2026-03-28 10:54:39.168629,0
UPDATE,orders,5574,failed,2026-03-28 10:18:39.168629,1
SELECT,orders,4673,failed,2026-03-29 21:47:39.168629,0
EXPORT,logs,4327,failed,2026-03-29 15:28:39.169646,1
DELETE,orders,1168,failed,2026-03-25 05:35:39.169646,0
UPDATE,orders,2665,success,2026-03-25 09:03:39.169646,0
EXPORT,orders,5751,failed,2026-03-30 12:31:39.169646,1
DELETE,payments,5024,failed,2026-03-29 00:26:39.169646,1
SELECT,payments,8519,failed,2026-03-25 06:26:39.169646,1
DELETE,users,9870,success,2026-03-26 18:17:39.169646,1
EXPORT,payments,7324,failed,2026-03-27 20:29:39.169646,1
INSERT,orders,3440,success,2026-03-28 20:32:39.169646,0
DELETE,users,2405,success,2026-03-27 13:55:39.169646,1
UPDATE,users,3062,failed,2026-03-26 08:31:39.169646,0
EXPORT,logs,1974,failed,2026-03-25 16:33:39.169646,1
SELECT,orders,8310,failed,2026-03-30 15:10:39.169646,1
INSERT,payments,46,failed,2026-03-25 17:42:39.169646,0
UPDATE,orders,9366,success,2026-03-28 19:25:39.169646,0
EXPORT,logs,3176,failed,2026-03-29 04:52:39.169646,1
DELETE,users,7267,success,2026-03-26 05:50:39.169646,1
SELECT,users,7743,success,2026-03-29 11:42:39.169646,0
INSERT,users,4631,success,2026-03-24 10:51:39.169646,0
SELECT,logs,3934,failed,2026-03-29 22:03:39.169646,0
DELETE,logs,6475,failed,2026-03-28 15:31:39.169646,1
DELETE,payments,6166,failed,2026-03-25 15:02:39.169646,1
SELECT,orders,8992,success,2026-03-30 17:44:39.169646,0
UPDATE,users,5558,failed,2026-03-28 06:01:39.169646,1
DELETE,logs,5451,failed,2026-03-27 19:55:39.169646,1
UPDATE,payments,381,failed,2026-03-25 13:41:39.169646,0
SELECT,users,4870,success,2026-03-28 13:20:39.169646,0
SELECT,users,7535,failed,2026-03-26 21:55:39.169646,1
INSERT,logs,6399,failed,2026-03-25 23:44:39.169646,1
INSERT,orders,8532,success,2026-03-28 04:28:39.169646,0
SELECT,orders,5645,success,2026-03-29 20:37:39.169646,0
UPDATE,orders,4392,failed,2026-03-25 22:57:39.169646,0
DELETE,logs,3870,success,2026-03-28 22:49:39.169646,0
EXPORT,logs,3886,failed,2026-03-28 11:49:39.169646,1
INSERT,users,8394,failed,2026-03-28 19:57:39.169646,1
UPDATE,logs,8929,failed,2026-03-25 13:44:39.169646,1
UPDATE,logs,8851,success,2026-03-24 10:03:39.169646,0
UPDATE,logs,60,failed,2026-03-24 18:03:39.169646,0
INSERT,users,1549,success,2026-03-26 17:43:39.169646,0
SELECT,users,75,success,2026-03-27 20:48:39.169646,0
UPDATE,payments,9950,success,2026-03-26 21:24:39.169646,0
SELECT,orders,9669,failed,2026-03-25 10:55:39.169646,1
INSERT,orders,7923,failed,2026-03-27 16:06:39.169646,1
INSERT,logs,1942,success,2026-03-27 04:55:39.169646,0
SELECT,users,8009,failed,2026-03-25 16:35:39.169646,1
UPDATE,users,6624,success,2026-03-24 23:45:39.169646,0
DELETE,orders,4125,success,2026-03-28 18:27:39.169646,0
EXPORT,payments,9741,success,2026-03-23 22:37:39.170638,1
EXPORT,orders,5516,success,2026-03-29 15:36:39.170638,1
DELETE,logs,4102,success,2026-03-29 13:00:39.170638,0
UPDATE,logs,6765,success,2026-03-25 14:28:39.170638,0
SELECT,logs,9779,success,2026-03-30 00:16:39.170638,0
INSERT,payments,8018,failed,2026-03-29 23:20:39.170638,1
EXPORT,payments,7377,success,2026-03-25 14:04:39.170638,1
DELETE,users,1567,success,2026-03-28 19:31:39.170638,1
SELECT,orders,4303,failed,2026-03-30 00:43:39.170638,0
INSERT,orders,5497,failed,2026-03-26 16:49:39.170638,1
EXPORT,logs,6968,success,2026-03-28 19:37:39.170638,1
SELECT,users,6447,success,2026-03-26 15:01:39.171147,0
INSERT,users,9889,success,2026-03-29 04:21:39.171147,0
EXPORT,payments,1631,failed,2026-03-29 02:35:39.171147,1
INSERT,payments,112,failed,2026-03-29 00:26:39.171147,0
DELETE,orders,809,success,2026-03-28 15:09:39.171147,0
SELECT,users,2788,success,2026-03-26 12:27:39.171147,0
SELECT,users,1403,success,2026-03-24 21:39:39.171147,0
INSERT,payments,1539,success,2026-03-24 13:41:39.171147,0
INSERT,logs,5652,failed,2026-03-24 16:05:39.171147,1
SELECT,orders,7854,failed,2026-03-25 16:08:39.171147,1
DELETE,logs,5421,success,2026-03-25 07:18:39.171147,0
DELETE,users,6305,failed,2026-03-26 13:22:39.171147,1
INSERT,users,1864,failed,2026-03-29 04:14:39.171655,0
SELECT,orders,8224,success,2026-03-25 12:48:39.171655,0
UPDATE,logs,4503,success,2026-03-26 17:14:39.171655,0
SELECT,payments,6878,failed,2026-03-29 03:12:39.171655,1
DELETE,payments,3893,success,2026-03-27 16:56:39.171655,0
INSERT,logs,4339,failed,2026-03-24 08:37:39.171655,0
DELETE,orders,543,success,2026-03-25 12:31:39.171655,0
UPDATE,logs,5635,failed,2026-03-25 02:19:39.171655,1
INSERT,users,6124,failed,2026-03-25 03:50:39.171655,1
DELETE,orders,2910,failed,2026-03-25 12:37:39.171655,0
INSERT,logs,2713,success,2026-03-24 10:14:39.171655,0
EXPORT,logs,9469,failed,2026-03-26 07:40:39.171655,1
UPDATE,users,2460,success,2026-03-29 06:47:39.171655,0
SELECT,users,4260,success,2026-03-29 10:09:39.171655,0
UPDATE,logs,9971,success,2026-03-27 17:18:39.171655,0
EXPORT,payments,5037,failed,2026-03-28 05:34:39.171655,1
EXPORT,orders,8155,success,2026-03-25 06:42:39.171655,1
INSERT,orders,5639,success,2026-03-28 10:35:39.171655,0
DELETE,orders,7759,failed,2026-03-27 03:22:39.171655,1
SELECT,logs,4439,failed,2026-03-24 11:36:39.171655,0
INSERT,orders,7581,failed,2026-03-26 21:48:39.171655,1
DELETE,logs,8358,failed,2026-03-30 07:06:39.171655,1
DELETE,logs,2204,failed,2026-03-26 17:37:39.171655,0
SELECT,orders,2507,failed,2026-03-30 13:12:39.171655,0
EXPORT,orders,3363,success,2026-03-26 12:49:39.171655,1
UPDATE,logs,2582,success,2026-03-24 21:14:39.171655,0
EXPORT,payments,7709,success,2026-03-29 01:27:39.171655,1
INSERT,payments,1630,success,2026-03-25 15:43:39.171655,0
UPDATE,orders,1577,failed,2026-03-30 02:10:39.171655,0
DELETE,payments,4843,failed,2026-03-24 20:06:39.171655,0
INSERT,users,5569,failed,2026-03-28 16:18:39.171655,1
INSERT,orders,4040,failed,2026-03-30 05:02:39.171655,0
INSERT,logs,4968,failed,2026-03-27 04:16:39.171655,0
UPDATE,payments,5876,success,2026-03-29 15:06:39.171655,0
EXPORT,users,7165,failed,2026-03-27 13:44:39.171655,1
INSERT,orders,5350,failed,2026-03-23 23:14:39.171655,1
INSERT,logs,6558,success,2026-03-28 18:35:39.171655,0
INSERT,logs,2600,failed,2026-03-24 02:08:39.171655,0
EXPORT,users,8407,failed,2026-03-30 04:48:39.171655,1
UPDATE,payments,9096,success,2026-03-26 04:37:39.171655,0
UPDATE,logs,9465,failed,2026-03-28 10:52:39.171655,1
EXPORT,logs,4442,failed,2026-03-25 19:40:39.171655,1
SELECT,users,3971,success,2026-03-26 17:59:39.173167,0
SELECT,users,9663,success,2026-03-28 20:55:39.173167,0
SELECT,orders,7975,success,2026-03-28 00:38:39.173167,0
SELECT,orders,1606,failed,2026-03-29 03:23:39.173167,0
EXPORT,logs,8455,failed,2026-03-28 19:18:39.173167,1
